feature	ASV1	ASV2	ASV3	ASV4	ASV10	ASV11	ASV13	ASV15	ASV17	ASV18	ASV27	ASV28	ASV33	ASV36	ASV53	ASV62	ASV63	ASV67	ASV68	ASV73	ASV74	ASV76	ASV81	ASV82	ASV86	ASV87	ASV88	ASV90	ASV93	ASV99	ASV100	ASV105	ASV107	ASV108	ASV117	ASV121	ASV126	ASV129	ASV137	ASV138	ASV139	ASV147	ASV148	ASV161	ASV169	ASV182	ASV188	ASV190	ASV205	ASV215	ASV226	ASV228	ASV233	ASV234	ASV238	ASV240	ASV245	ASV261	ASV262	ASV263	ASV275	ASV301	ASV348	ASV362	ASV365	ASV369	ASV399	ASV404	ASV412	ASV414	ASV419	ASV439	ASV449	ASV493	ASV498	ASV504
Preg.Feces.PD.2230.week6.2	4.4042801830196	2.51580674352306	5.21029967508164	0.655527327858245	4.90857147843397	2.80431628809487	-0.422031551612033	2.31071126208055	-3.19462027385181	3.10432897300413	2.35445581104341	1.69572885436994	1.88678409113265	3.42545293267854	1.67291417660377	0.13758423632339	-0.486570072749604	0.566579841841748	1.39034720481876	0.17267555613466	-0.103577820493498	4.08400866846887	1.2480309826385	0.206577107810342	0.101216592152515	1.32716830319723	1.13611306643452	2.40009110575002	0.756623444729614	2.33083266527997	2.85981907241756	-3.19462027385181	2.61051469506467	2.68870211463646	0.101216592152515	-3.19462027385181	-0.629670916390277	1.81601502024444	1.40049957628278	-3.19462027385181	0.932514111193278	-3.19462027385181	-0.422031551612033	1.25972702240169	0.239366930633332	0.331740250764348	-3.19462027385181	-3.19462027385181	0.468941372277833	-0.422031551612033	-3.19462027385181	-1.2487101247965	1.31623923266504	-1.11517873217198	0.589569360066447	-0.486570072749604	1.03948623074545	-0.486570072749604	-0.555562944236555	-3.19462027385181	-0.250181294685373	-1.80832591273192	-0.892035180857768	-1.2487101247965	-3.19462027385181	-3.19462027385181	-1.2487101247965	-1.80832591273192	-1.80832591273192	-3.19462027385181	-1.80832591273192	-3.19462027385181	-3.19462027385181	-3.19462027385181	-2.0960079851837	-3.19462027385181
Preg.Feces.PD.2238.week0	3.87865929717567	2.06379033885856	6.10222670353134	2.87823373309232	4.25546914952346	2.77930981717304	1.74080145257463	2.40863082515029	1.20892241961081	3.34145085897565	1.98374763118502	2.30753470827892	0.616871355922233	2.07279940880092	1.28074815418206	0.792762022385897	1.17648714385766	0.996360977627136	-0.0762758246377127	-0.695315033043936	0.942293756356861	3.27362826263689	0.354507091454742	1.29060045062508	2.07727368919585	1.92312300936859	1.21950452894135	1.57090241577923	-0.561783640419413	1.64923425904914	1.07234688460506	-3.3343723626592	1.70905275426005	1.94883136607879	0.249146575796915	-3.3343723626592	0.885135342516912	-0.626322161556985	0.0329234673272794	0.329189283470452	-0.115496537790994	0.220975698830219	0.536828648248696	1.09644443618412	-0.115496537790994	-0.561783640419413	-1.9480780015393	-0.561783640419413	0.403297255624174	-3.3343723626592	-3.3343723626592	0.329189283470452	0.983115750877116	-1.38846221360388	-1.03178726966515	-3.3343723626592	-0.0385354966548656	-0.849465712871194	-3.3343723626592	-3.3343723626592	-0.695315033043936	-1.25493082097936	-3.3343723626592	-1.13714778532298	-0.769423005197658	-3.3343723626592	-3.3343723626592	-1.25493082097936	-0.626322161556985	-3.3343723626592	-3.3343723626592	-3.3343723626592	-1.72493445022509	-3.3343723626592	-1.54261289343114	-1.72493445022509
Preg.Feces.PD.2238.week3	3.77125656541625	4.44276786034099	5.27992380260465	4.07564048748597	5.08195737101784	1.88460788039767	4.04515993551187	4.55331390393506	0.064677534202917	2.28388101825791	1.93427949019491	0.498313519277778	0.293519106631765	3.33370314275659	2.0776739764746	0.380530483621394	3.6786794893841	1.63922818763658	1.64512790976377	-1.0057638774985	0.17289111884315	4.42504267209562	-1.54476037823118	-0.494938253732506	0.940146271556817	1.32151382808592	2.36726262719696	2.3204704656902	0.799788913861895	2.08905929869973	2.14054125453487	-3.4906705272865	1.57823367493373	2.96923392709104	2.59154838308995	-3.4906705272865	0.479621386265625	1.55275458963275	-0.718081805046715	1.17276856682557	0.246999090996872	-3.4906705272865	-0.0566833228013504	1.80764683926154	-0.657457183230281	0.668212556073175	-3.4906705272865	-3.4906705272865	1.18215830717541	-3.4906705272865	-3.4906705272865	-0.92572116982496	1.52660930952843	-1.29344594995028	-1.41122898560666	-1.8812326148524	1.05262425498351	-1.8812326148524	-3.4906705272865	-3.4906705272865	-3.4906705272865	-1.0057638774985	-3.4906705272865	-3.4906705272865	-3.4906705272865	-3.4906705272865	-1.69891105805844	-3.4906705272865	-1.8812326148524	-1.41122898560666	-0.494938253732506	-1.29344594995028	-3.4906705272865	-3.4906705272865	-1.8812326148524	-3.4906705272865
Preg.Feces.PD.2238.week6.2	3.766156886667	3.29233402935427	5.09188618582317	0.735514797975988	4.92397265176857	3.03546484333203	-2.9020713617504	4.32921564257722	-1.80345907308229	3.28619276133219	2.27407837082343	3.39687788510554	-0.337122004288862	4.08357045588881	1.20880250242291	1.65180552985014	-2.9020713617504	1.54057989473992	3.62442349782039	1.98827776647136	-1.11031189252234	4.64701134906189	-0.704846784414179	1.34642388029896	2.17310245348343	1.00995164367775	-0.822629820070562	2.40123354630868	1.37459475726566	2.27407837082343	2.56176044327521	-2.9020713617504	2.85998002102978	1.69304848838419	0.989748936360228	-2.9020713617504	-2.9020713617504	1.67263961675298	-1.11031189252234	2.3236753119628	1.22506302329469	-2.9020713617504	-2.9020713617504	1.57526545272781	0.786808092363538	0.531915842734748	-0.0116996038542336	-1.80345907308229	1.65180552985014	-2.9020713617504	-2.9020713617504	-2.9020713617504	1.54057989473992	-2.9020713617504	-0.26301403213514	-0.417164711962398	1.20880250242291	0.0423676174160422	-2.9020713617504	-1.11031189252234	-2.9020713617504	-2.9020713617504	-2.9020713617504	-2.9020713617504	-2.9020713617504	-2.9020713617504	-1.2926334493163	-2.9020713617504	-2.9020713617504	-2.9020713617504	0.0423676174160422	-2.9020713617504	-0.822629820070562	-2.9020713617504	-2.9020713617504	-2.9020713617504
Preg.Feces.PD.2251.week0	3.95695375536795	2.01854129841844	5.95356570554197	2.22454533985595	3.98752584453396	2.62645804635975	0.859304387933894	0.453839279825729	2.25079356593089	3.01155096998704	1.80028773239842	1.98531565079012	1.84791578138767	1.56281435552939	1.76722687013753	-0.372839293358739	0.123597592955152	0.422090581511149	0.320307887201207	-0.239307900734216	0.701675443730311	3.03073621070838	0.0326258147494257	0.919929009750329	1.64206372718353	2.40863837629829	0.995436562258474	1.92974579963531	1.22220988162326	1.09897724119931	0.794765866796322	-3.011896622974	1.74169356813237	1.92974579963531	-0.239307900734216	-0.0161643494200063	-3.011896622974	-0.446947265512461	1.4069439848226	0.320307887201207	0.320307887201207	-3.011896622974	0.206979201894203	0.93934709560743	0.625689536752388	-0.303846421871787	-3.011896622974	0.166157207373948	0.422090581511149	-3.011896622974	-3.011896622974	0.246199915047485	0.725772995309371	-0.709311529979952	0.0326258147494257	-0.614001350175627	-3.011896622974	-0.178683278917781	-1.22013715374594	-0.239307900734216	0.389300758688158	-1.4024587105399	-3.011896622974	-0.932455081294161	-3.011896622974	-0.614001350175627	-1.06598647391868	-3.011896622974	-3.011896622974	-3.011896622974	-1.62560226185411	-3.011896622974	-3.011896622974	-3.011896622974	-3.011896622974	-3.011896622974
Preg.Feces.PD.2251.week6.2	4.21284022955119	3.24910720288906	4.41811644249442	0.830193922255818	4.58878250218875	2.71556289060618	-0.287286850716674	3.00960765684579	-2.74402262353798	2.87153561770338	1.84772454211797	-0.316274387589927	1.66269662372627	3.91356043174203	2.34768049364706	1.13409883021449	-0.10496529392272	1.94119027012365	1.05520488774482	0.884752906506252	0.447824528942303	4.07708484871849	-0.475339082219614	0.0491853859045384	-0.153755458092152	0.564084335058165	1.64216202128457	2.35584380428622	0.551814242466351	2.21414910102254	1.77049319418198	-2.4563405510862	2.44893422735223	2.57409737030624	-0.798112474482665	0.127657001346034	-0.259115973749978	0.782337901078183	1.07001997352996	0.721713279261748	0.127657001346034	-1.89672476315077	-0.846902638652097	1.07001997352996	0.069388093222058	0.564084335058165	-3.84263491220609	-3.84263491220609	1.65862329833864	-1.54004981921204	-3.84263491220609	-1.76319337052625	1.67079383395889	-1.89672476315077	-0.10496529392272	-0.623759087337887	0.936488580905441	-0.231716999561864	-0.153755458092152	-3.84263491220609	-2.4563405510862	-0.475339082219614	-0.664581081858142	-1.13458471110388	-3.84263491220609	-0.952263154309923	-1.44473963940772	-2.4563405510862	-2.4563405510862	-3.84263491220609	-1.20357758259083	-3.84263491220609	-1.64541033486987	-3.84263491220609	-2.05087544297803	-3.84263491220609
Preg.Feces.PND.2105.week0	3.6079468452187	1.74919400529483	6.38020714225437	2.12809208601827	3.68217990336921	3.06569260447918	0.351600088921008	-0.660000822757472	2.70297534608449	3.11276011533717	2.39635607261295	2.68990326451713	1.67939824335929	0.518654173584174	1.30360890339724	0.351600088921008	0.556394501567021	0.396051851491842	-0.793532215381994	-0.436857271443262	0.757065197029173	2.65418518191505	-2.73944236443731	1.43494490545833	1.76036730589296	1.84552511423326	0.0937709796189083	1.49466414015995	0.661755017224848	1.7378944500409	0.627853465549166	-2.73944236443731	1.59129097584902	1.83526861406608	-0.793532215381994	0.150929393458857	-0.660000822757472	-0.100385034822049	1.97008783687503	-0.542217787101088	-0.254535714649307	0.305080073286115	-0.341547091638937	-0.341547091638937	-0.0313921633350976	-0.341547091638937	-2.73944236443731	-2.73944236443731	-0.436857271443262	0.0937709796189083	0.627853465549166	-0.436857271443262	0.396051851491842	0.0331463578024735	-0.0313921633350976	-2.73944236443731	-0.793532215381994	-1.35314800331742	-1.6408300757692	-0.660000822757472	0.949437089676629	-0.100385034822049	-2.73944236443731	-0.341547091638937	-2.73944236443731	-2.73944236443731	-1.6408300757692	-1.13000445200321	-2.73944236443731	-2.73944236443731	-2.73944236443731	-2.73944236443731	-2.73944236443731	-2.73944236443731	-2.73944236443731	-2.73944236443731
Preg.Feces.PND.2105.week3	3.09104098932837	4.87924805695206	4.27133130901075	2.81042608409968	5.24065673754099	0.540176371748571	1.68324042298751	4.99452366800208	-2.55086608160974	2.28541582534173	1.13801337250419	1.18680353667362	0.33950567628642	3.51059083731827	1.90348121464376	1.16270598509456	2.07410673167453	2.34697371834117	3.04384529799209	0.744970784394584	0.0881912480055138	4.97261523096375	-2.55086608160974	-2.55086608160974	-0.471424539929909	-2.55086608160974	-0.941428169175644	2.26131827376267	1.34095421650088	2.39789380876842	2.41197854865016	-2.55086608160974	1.89178517488057	3.18570621586945	1.71181379543157	-2.55086608160974	-1.16457172048985	2.28541582534173	-0.471424539929909	1.73959335953865	0.33950567628642	-2.55086608160974	-2.55086608160974	0.883121122875402	0.157184119492465	-0.0659594318217445	-2.55086608160974	-2.55086608160974	1.68324042298751	-2.55086608160974	-2.55086608160974	-2.55086608160974	1.62352118828589	-2.55086608160974	-2.55086608160974	-0.941428169175644	2.02384489689364	-2.55086608160974	-2.55086608160974	-0.471424539929909	-2.55086608160974	0.707230456411737	-2.55086608160974	-2.55086608160974	-2.55086608160974	-2.55086608160974	-1.16457172048985	-2.55086608160974	-2.55086608160974	-1.45225379294164	0.221722640630037	-2.55086608160974	-0.604955932554431	-2.55086608160974	-2.55086608160974	-2.55086608160974
Preg.Feces.PND.2105.week6.2	4.60851599235293	4.38537244103872	3.76720393360174	1.9986713149835	5.00253371462074	1.54887039305529	0.727889840985457	4.25585335819707	0.186292558552713	3.99086954183201	2.46034956793222	-0.389071586350849	1.9135135066432	3.65495386568154	2.77029011098494	1.92456334282978	0.591757666660877	2.40072926477005	3.77845459316484	1.41190453798213	0.504746289671247	4.66682029933353	-3.27944334424701	0.217064217219466	0.05276116592819	-1.3335331951917	1.26385143802299	2.23800955221769	1.47414684685935	2.40753201209281	1.93004280859441	-3.27944334424701	2.99343366229915	2.92914668184961	0.0163935217573152	-3.27944334424701	-1.3335331951917	1.54887039305529	-3.27944334424701	1.5725869196726	0.814901217975087	-3.27944334424701	-3.27944334424701	1.38399574986505	0.780999666299405	0.217064217219466	-3.27944334424701	0.358142815479372	0.591757666660877	-3.27944334424701	-3.27944334424701	-1.48768387501896	1.56474374221158	-3.27944334424701	-0.976858251252968	-0.794536694459014	1.83855046816974	0.481756771446548	-3.27944334424701	-3.27944334424701	-3.27944334424701	-0.640386014631755	-3.27944334424701	-1.67000543181291	-3.27944334424701	-3.27944334424701	-0.976858251252968	-3.27944334424701	-2.1808310555789	-3.27944334424701	-0.234920906523591	-3.27944334424701	-0.446230000190798	-1.89314898312712	-3.27944334424701	-3.27944334424701
Preg.Feces.PND.2128.week0	4.41269963396499	3.49894871004007	5.62857317377464	1.48648174429569	3.92724072152584	2.21898999873621	1.25784870069671	-0.600285837476223	3.15817455047622	3.23726713931344	2.0002228220218	-0.255445351184493	1.48648174429569	1.96466351998531	1.93713884659522	0.230062464597208	0.725383901827233	0.478523823895708	-0.255445351184493	-0.489060202365998	0.327700934161124	2.97502960952706	-3.43349918153244	0.948527453141443	1.79224749218076	1.41068790492615	1.67244629236814	1.42631322282923	1.90883507043237	0.555484865031836	1.64790518345202	-3.43349918153244	1.90403889816888	1.28499968976266	-0.175402643510956	-3.43349918153244	-0.600285837476223	1.07736032498441	1.40278272541904	0.725383901827233	-0.0662033515459645	-3.43349918153244	-0.101294671357235	-0.388976743809016	-0.13766231552811	-1.64173971230438	-2.04720482041255	0.81499606051692	0.478523823895708	0.644038262373281	1.52934544872747	-1.13091408853839	-0.255445351184493	0.30417043675093	-1.03560390873407	-1.03560390873407	-0.175402643510956	-0.948592531744438	-1.82406126909834	0.000488022952707587	0.000488022952707587	-1.82406126909834	-1.13091408853839	-2.04720482041255	-1.82406126909834	-3.43349918153244	-2.33488689286433	-1.3540576398526	-0.489060202365998	-2.33488689286433	-3.43349918153244	-3.43349918153244	-3.43349918153244	-3.43349918153244	-1.64173971230438	-3.43349918153244
Preg.Feces.PND.2128.week3	3.10461279389163	5.46999034570832	2.96691183303039	0.975409742652734	5.67922406226491	0.415793954717312	-0.719185978121673	3.15893547563079	-0.143821833218111	2.18953491844269	1.78406981033452	-1.530116194338	-0.613825462463847	3.78800379950621	2.12701456146135	0.975409742652734	0.638937506031521	1.4402982712317	1.4402982712317	1.33208468659147	0.174631897900423	4.5047669731375	-2.91641055545789	-2.91641055545789	-2.91641055545789	0.0793217180960986	0.890251934312427	2.07402203132084	1.01541507726643	1.93561970846172	2.49523549639715	0.379426310546437	2.80717454649449	2.68201140354048	1.58339911487237	-0.970500406402579	-1.81779826678978	2.20755342394537	-0.0260387975617277	0.954790455449999	0.302465269410308	-2.91641055545789	0.34168598256359	1.28828206393307	1.05388135809423	-0.719185978121673	-2.91641055545789	-2.91641055545789	0.580097006008588	-0.431503905669892	-2.91641055545789	-2.91641055545789	1.40107755807842	-2.91641055545789	-0.719185978121673	-0.277353225842634	1.42739486639579	-0.970500406402579	-0.0260387975617277	-0.143821833218111	-2.91641055545789	0.261643274890053	-0.0831972114016763	-1.530116194338	-2.91641055545789	-2.91641055545789	-2.91641055545789	-2.91641055545789	-1.81779826678978	-2.91641055545789	-0.613825462463847	-2.91641055545789	-1.30697264302379	-0.970500406402579	-2.91641055545789	-2.91641055545789
Preg.Feces.PND.2128.week6.2	4.62733917911048	3.47726325281277	5.68052672376073	3.38263427194487	3.65188917521849	1.92251999858971	-2.89776156701532	2.93704917004728	0.280292263332622	3.39195400389367	1.95426869690429	1.74662933212605	2.3117245858261	0.598745994451157	2.58287735632667	2.94578285001604	1.33634493758194	0.657586494474091	-1.28832365458122	0.237732648913827	0.503435814646832	3.20479702759825	1.14528970081923	1.0725303465368	2.20210486080888	0.886428066902938	0.0466774121511173	1.27662570288031	-0.00738980911915843	1.12759012371983	2.52277343225696	2.77556170015617	1.56814655163926	1.96977288344026	0.398075298989006	0.434442943159881	0.657586494474091	1.12759012371983	1.59087480271682	-0.700536989679104	0.739824592711063	-2.89776156701532	-0.258704237400064	0.434442943159881	-0.595176474021277	-0.412854917227323	-2.89776156701532	-2.89776156701532	0.469534262971151	-0.700536989679104	-2.89776156701532	-0.95185141796001	-0.00738980911915843	-1.79914927834721	-1.10600209778727	-1.10600209778727	-0.95185141796001	-1.79914927834721	-2.89776156701532	-2.89776156701532	-0.95185141796001	-1.51146720589543	-2.89776156701532	-2.89776156701532	-2.89776156701532	-2.89776156701532	-1.10600209778727	-2.89776156701532	-1.51146720589543	-2.89776156701532	-0.95185141796001	-2.89776156701532	-2.89776156701532	-2.89776156701532	-2.89776156701532	-2.89776156701532
Preg.Feces.PND.2151.week0	2.83140553342105	3.1862851447411	4.70009836250746	0.993766458442298	4.63320412767743	2.10636498908515	0.0632910915761869	1.18543387765449	-3.26891341859902	2.00408613996473	1.4315669471934	2.42481872020368	1.32620643153557	2.42818006790639	1.67984647177915	1.60628390460213	-0.177870965240701	1.18543387765449	0.227594142867463	0.581234183111042	-0.0500375937308162	3.72776806957752	-0.70396406113748	-0.0500375937308162	0.368672741127369	0.756438272136132	1.36581556963062	1.92404343229119	0.0632910915761869	1.56736848835246	2.1471869836054	-0.324474439432577	2.81330549177743	2.38006081956219	-1.3230032695437	1.00775270041704	0.39464822753063	1.25287515845002	1.45847440011332	0.791529591947402	0.286434642890397	-3.26891341859902	-0.560863217496807	0.537749071171303	-0.273181145045026	-0.273181145045026	-3.26891341859902	-0.70396406113748	0.90547385129662	0.492286697094545	-3.26891341859902	-0.966328325604971	1.42243446363013	-1.47715394937096	-0.629856088983758	-1.18947187691918	0.419966035514919	-1.3230032695437	-1.47715394937096	-1.18947187691918	-0.133419202669867	-2.17030112993091	-1.88261905747913	-0.784006768811017	-3.26891341859902	-1.18947187691918	-1.47715394937096	-3.26891341859902	-3.26891341859902	-3.26891341859902	-1.0716888412628	-3.26891341859902	-1.65947550616492	-1.65947550616492	-3.26891341859902	-3.26891341859902
Preg.Feces.PND.2151.week3	3.55175070565935	3.58065843088804	3.79480641929367	3.06028944907515	4.7608778015384	-0.537022811513299	2.03431634404701	5.0268588222329	-3.0219294613013	2.08401601259928	0.762260172616962	2.31560861840002	-0.624034188502928	4.25393513924523	1.62246143784007	-0.0261971877473079	2.00850846009114	1.38478978596295	2.97203196600527	0.641632184828347	0.588988451342926	4.66652589524865	-3.0219294613013	-1.63563510018141	-0.719344368307253	0.412057743183847	-0.942487919621463	2.58754233388366	1.3969111464953	2.52714662359392	2.98195760580524	1.0724151009208	2.0779369665229	3.4504168331996	2.05947490368316	-3.0219294613013	-3.0219294613013	2.60208804488604	-0.131557703405134	2.19842636377703	0.691642605403009	-3.0219294613013	-3.0219294613013	1.89072542443475	-0.0261971877473079	0.412057743183847	-3.0219294613013	-3.0219294613013	2.01502314111233	-3.0219294613013	-3.0219294613013	-3.0219294613013	1.3969111464953	-3.0219294613013	-1.07601931224599	-0.456980103839762	1.33477936538829	-0.719344368307253	-3.0219294613013	2.29127651774049	-3.0219294613013	0.715740156982069	-3.0219294613013	-3.0219294613013	-3.0219294613013	-3.0219294613013	-3.0219294613013	-3.0219294613013	0.069112992057017	-3.0219294613013	-0.313879260199089	-3.0219294613013	-1.63563510018141	-3.0219294613013	-1.92331717263319	-3.0219294613013
Preg.Feces.PND.2151.week6.2	5.02831916694012	3.28963116549547	4.66077976080737	3.3269025602927	3.88999661260445	2.83220631845659	1.55924064264371	3.36283456951876	-2.46611104809144	4.14995413704137	1.4459119573367	1.31807858582682	1.73858157129952	2.76499756876314	2.59648398493552	2.63983442580914	1.17147511163494	1.31807858582682	1.52287299847283	0.866093462083761	1.34055144167888	3.76633696845908	1.38403655361862	0.306477674148339	0.79198548993004	0.578411389631981	-2.46611104809144	2.01122576638676	0.0187956016965579	2.13905913789665	1.4459119573367	2.73238598317438	1.81055507092461	2.81200361113907	0.711942782256503	-2.46611104809144	-2.46611104809144	0.866093462083761	-2.46611104809144	1.72354369393498	0.367102295964774	-2.46611104809144	-2.46611104809144	0.669383167837707	-0.386669506411606	0.172946281523816	-2.46611104809144	-2.46611104809144	0.172946281523816	-2.46611104809144	-2.46611104809144	-1.07981668697155	0.0988383093700944	-2.46611104809144	-0.520200899036129	-2.46611104809144	1.40508996281645	-2.46611104809144	-2.46611104809144	-2.46611104809144	-2.46611104809144	-2.46611104809144	-2.46611104809144	-2.46611104809144	-2.46611104809144	-2.46611104809144	-2.46611104809144	-2.46611104809144	-0.674351578863387	-2.46611104809144	-0.163525955097397	-2.46611104809144	-2.46611104809144	-2.46611104809144	-2.46611104809144	-2.46611104809144
